"id_universitas","universitas","jenis_universitas","wilayah","provinsi","kode_prodi","nama_prodi","jenjang","daya_tampung_2024","peminat","portofolio"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716008","TEKNIK KOMPUTER & JARINGAN","Sarjana Terapan","34","316","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716009","TEKNIK LISTRIK","Sarjana Terapan","34","182","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716010","TEKNOLOGI REKAYASA JARINGAN TELEKOMUNIKASI","Sarjana Terapan","23","72","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716011","AKUNTANSI MANAJERIAL","Sarjana Terapan","45","223","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716012","ADMINISTRASI BISNIS","Sarjana Terapan","45","273","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716015","TEKNOLOGI REKAYASA KIMIA","Sarjana Terapan","56","25","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716030","TEKNOLOGI REKAYASA ENERGI TERBARUKAN","Sarjana Terapan","11","14","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716031","TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR","Sarjana Terapan","11","9","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716032","AKUNTANSI MANAJERIAL KAMPUS KABUPATEN KOLAKA","Sarjana Terapan","11","2","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716033","TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA","Sarjana Terapan","11","","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716034","ADMINISTRASI PERKANTORAN DIGITAL","Sarjana Terapan","11","","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716035","BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL","Sarjana Terapan","11","","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716036","AKUNTANSI LEMBAGA KEUANGAN SYARIAH","Sarjana Terapan","11","","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716013","ADMINISTRASI BISNIS","Diploma Tiga","45","78","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716014","TEKNIK KONSTRUKSI SIPIL","Diploma Tiga","23","127","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716016","ANALISIS KIMIA","Diploma Tiga","34","13","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716017","TEKNIK KONSTRUKSI GEDUNG","Diploma Tiga","23","31","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716018","TEKNOLOGI KONVERSI ENERGI (KAMPUS KAB. KOLAKA)","Diploma Tiga","11","0","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716019","AKUNTANSI","Diploma Tiga","45","94","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716020","TEKNIK ELEKTRONIKA","Diploma Tiga","34","74","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716021","TEKNIK SIPIL KABUPATEN BONE","Diploma Tiga","11","6","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716022","TEKNIK TELEKOMUNIKASI","Diploma Tiga","34","49","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716023","TEKNIK MESIN","Diploma Tiga","34","175","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716024","TEKNIK OTOMOTIF","Diploma Tiga","23","58","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716025","TEKNIK LISTRIK","Diploma Tiga","34","58","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716026","PERAWATAN ALAT BERAT","Diploma Tiga","34","140","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716027","TEKNIK KIMIA MINERAL KAMPUS KABUPATEN BONE","Diploma Tiga","11","1","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716028","ADMINISTRASI BISNIS KAMPUS KABUPATEN BONE","Diploma Tiga","11","2","Tidak Ada"
"716","POLITEKNIK NEGERI UJUNG PANDANG","PTN VOKASI","SULAWESI","SULSEL","716029","TEKNIK KONVERSI ENERGI","Diploma Tiga","23","20","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717001","AGROINDUSTRI","Sarjana Terapan","28","36","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717002","PENGELOLAAN PELABUHAN PERIKANAN","Sarjana Terapan","14","21","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717003","AGRIBISNIS PETERNAKAN","Sarjana Terapan","28","14","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717004","TEKNOLOGI PEMBENIHAN IKAN","Sarjana Terapan","20","8","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717005","TEKNOLOGI PRODUKSI TANAMAN PANGAN","Sarjana Terapan","14","20","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717006","TEKNOLOGI PAKAN TERNAK","Sarjana Terapan","14","2","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717007","TEKNOLOGI PRODUKSI TANAMAN HORTIKULTURA","Sarjana Terapan","14","17","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717008","PENGELOLAAN PERKEBUNAN KOPI","Sarjana Terapan","14","5","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717009","TEKNOLOGI BUDIDAYA PERIKANAN","Sarjana Terapan","28","30","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717010","TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN","Sarjana Terapan","14","28","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717011","PENGOLAHAN DAN PENYIMPANAN HASIL PERIKANAN","Sarjana Terapan","28","13","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717012","AGRIBISNIS PERIKANAN","Sarjana Terapan","28","33","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717013","ADMINISTRASI BISNIS INTERNASIONAL","Sarjana Terapan","14","51","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717017","PENANGKAPAN IKAN","Diploma Tiga","12","6","Tidak Ada"
"717","POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN","PTN VOKASI","SULAWESI","SULSEL","717018","TEKNIK KELAUTAN","Diploma Tiga","12","4","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727001","KONSTRUKSI BANGUNAN GEDUNG","Sarjana Terapan","50","16","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727002","TEKNIK JALAN JEMBATAN","Sarjana Terapan","50","22","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727003","TEKNIK LISTRIK","Sarjana Terapan","63","37","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727004","TEKNIK INFORMATIKA","Sarjana Terapan","100","76","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727005","TEKNIK MESIN PRODUKSI DAN PERAWATAN","Sarjana Terapan","63","27","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727006","AKUNTANSI KEUANGAN","Sarjana Terapan","75","57","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727007","MANAJEMEN BISNIS","Sarjana Terapan","100","76","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727008","PERHOTELAN","Sarjana Terapan","63","29","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727011","AKUNTANSI PERPAJAKAN","Sarjana Terapan","50","30","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727013","TEKNOLOGI REKAYASA MEKATRONIKA","Sarjana Terapan","50","3","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727020","MANAJEMEN PARIWISATA GLOBAL","Sarjana Terapan","50","","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727009","TEKNIK SIPIL","Diploma Tiga","25","27","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727010","PARIWISATA","Diploma Tiga","25","15","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727012","ADMINISTRASI BISNIS","Diploma Tiga","25","22","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727014","TEKNIK KOMPUTER","Diploma Tiga","38","7","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727015","MANAJEMEN PEMASARAN","Diploma Tiga","25","5","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727016","EKOWISATA BAWAH LAUT","Diploma Tiga","13","2","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727017","USAHA PERJALANAN WISATA","Diploma Tiga","25","3","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727018","TEKNIK LISTRIK","Diploma Tiga","38","9","Tidak Ada"
"727","POLITEKNIK NEGERI MANADO","PTN VOKASI","SULAWESI","SULUT","727019","AKUNTANSI","Diploma Tiga","25","9","Tidak Ada"
"728","POLITEKNIK NEGERI NUSA UTARA","PTN VOKASI","SULAWESI","SULUT","728007","PENGOLAHAN DAN PENYIMPANAN HASIL PERIKANAN","Sarjana Terapan","12","1","Tidak Ada"
"728","POLITEKNIK NEGERI NUSA UTARA","PTN VOKASI","SULAWESI","SULUT","728001","KEPERAWATAN","Diploma Tiga","40","1","Tidak Ada"
"728","POLITEKNIK NEGERI NUSA UTARA","PTN VOKASI","SULAWESI","SULUT","728002","TEKNOLOGI PENANGKAPAN IKAN","Diploma Tiga","12","1","Tidak Ada"
"728","POLITEKNIK NEGERI NUSA UTARA","PTN VOKASI","SULAWESI","SULUT","728003","TEKNOLOGI BUDIDAYA IKAN","Diploma Tiga","12","0","Tidak Ada"
"728","POLITEKNIK NEGERI NUSA UTARA","PTN VOKASI","SULAWESI","SULUT","728004","SISTEM INFORMASI","Diploma Tiga","40","1","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831001","TEKNIK INFORMATIKA","Sarjana Terapan","30","57","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831002","MANAJEMEN PROYEK KONSTRUKSI","Sarjana Terapan","30","13","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831003","TEKNIK KONSTRUKSI JALAN DAN JEMBATAN","Sarjana Terapan","30","5","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831004","TEKNIK PRODUKSI MIGAS","Sarjana Terapan","20","43","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831005","TEKNOLOGI REKAYASA SISTEM KELISTRIKAN MINYAK DAN GAS","Sarjana Terapan","20","8","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831006","TEKNOLOGI REKAYASA SISTEM MEKANIKAL MINYAK DAN GAS","Sarjana Terapan","30","10","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831007","ADMINISTRASI BISNIS TERAPAN","Sarjana Terapan","50","8","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831013","AKUNTANSI SEKTOR PUBLIK","Sarjana Terapan","50","15","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831008","AKUNTANSI","Diploma Tiga","30","15","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831009","ADMINISTRASI BISNIS","Diploma Tiga","30","7","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831010","TEKNIK SIPIL","Diploma Tiga","30","23","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831011","TEKNIK MESIN","Diploma Tiga","30","18","Tidak Ada"
"831","POLITEKNIK NEGERI AMBON","PTN VOKASI","MALUKU PAPUA","MALUKU","831012","TEKNIK LISTRIK","Diploma Tiga","30","15","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832001","TEKNOLOGI KELAUTAN","Sarjana Terapan","15","4","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832002","BIOTEKNOLOGI PERIKANAN","Sarjana Terapan","15","0","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832003","MANAJEMEN REKAYASA PERIKANAN TANGKAP","Sarjana Terapan","15","1","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832004","REKAYASA BUDIDAYA LAUT","Sarjana Terapan","25","1","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832005","MANAJEMEN REKAYASA PENGOLAHAN HASIL PERIKANAN","Sarjana Terapan","15","0","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832006","AGROWISATA BAHARI","Sarjana Terapan","30","0","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832007","AGRIBISNIS PERIKANAN","Diploma Tiga","25","0","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832008","TEKNOLOGI PENANGKAPAN IKAN","Diploma Tiga","15","0","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832009","TEKNOLOGI BUDIDAYA PERIKANAN","Diploma Tiga","15","0","Tidak Ada"
"832","POLITEKNIK PERIKANAN NEGERI TUAL","PTN VOKASI","MALUKU PAPUA","MALUKU","832010","TEKNOLOGI HASIL PERIKANAN","Diploma Tiga","15","1","Tidak Ada"
"931","POLITEKNIK NEGERI FAKFAK","PTN VOKASI","MALUKU PAPUA","MALUKU","931001","TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN","Sarjana Terapan","24","1","Tidak Ada"
"931","POLITEKNIK NEGERI FAKFAK","PTN VOKASI","MALUKU PAPUA","MALUKU","931002","TEKNIK LISTRIK","Diploma Tiga","24","0","Tidak Ada"
"931","POLITEKNIK NEGERI FAKFAK","PTN VOKASI","MALUKU PAPUA","MALUKU","931003","TEKNIK SIPIL","Diploma Tiga","48","3","Tidak Ada"
"931","POLITEKNIK NEGERI FAKFAK","PTN VOKASI","MALUKU PAPUA","MALUKU","931004","MANAJEMEN INFORMATIKA","Diploma Tiga","48","2","Tidak Ada"
"931","POLITEKNIK NEGERI FAKFAK","PTN VOKASI","MALUKU PAPUA","MALUKU","931005","AGRO INDUSTRI","Diploma Tiga","36","0","Tidak Ada"
"931","POLITEKNIK NEGERI FAKFAK","PTN VOKASI","MALUKU PAPUA","MALUKU","931006","TEKNIK PERAWATAN DAN PERBAIKAN MESIN","Diploma Tiga","36","0","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116001","PENDIDIKAN TEKNIK ELEKTRO","Sarjana","40","5","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116002","PENDIDIKAN TEKNOLOGI INFORMASI","Sarjana","52","64","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116003","ARSITEKTUR","Sarjana","52","49","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116004","TEKNIK LINGKUNGAN","Sarjana","40","27","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116005","BIOLOGI","Sarjana","28","11","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116006","KIMIA","Sarjana","16","7","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116007","TEKNOLOGI INFORMASI","Sarjana","72","117","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116008","ILMU HUKUM","Sarjana","82","112","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116009","BIMBINGAN KONSELING","Sarjana","68","91","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116010","ILMU PERPUSTAKAAN","Sarjana","68","65","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116013","ILMU EKONOMI","Sarjana","68","98","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116014","ILMU POLITIK","Sarjana","54","13","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116015","ILMU ADMINISTRASI NEGARA","Sarjana","76","64","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116016","PSIKOLOGI","Sarjana","96","123","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116017","KESEJAHTERAAN SOSIAL","Sarjana","48","18","Tidak Ada"
"116","UNIVERSITAS ISLAM NEGERI AR-RANIRY","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","ACEH","116018","TEKNIK FISIKA","Sarjana","16","0","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123001","ILMU KOMPUTER","Sarjana","93","328","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123002","SISTEM INFORMASI","Sarjana","99","238","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123003","MATEMATIKA","Sarjana","50","46","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123004","BIOLOGI","Sarjana","60","57","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123005","FISIKA","Sarjana","41","9","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123006","ILMU KESEHATAN MASYARAKAT","Sarjana","200","495","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123007","ILMU PERPUSTAKAAN","Sarjana","80","99","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123008","ILMU KOMUNIKASI","Sarjana","87","299","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123009","MANAJEMEN","Sarjana","133","459","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123010","HUKUM","Sarjana","107","247","Tidak Ada"
"123","UNIVERSITAS ISLAM NEGERI SUMATERA UTARA","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","SUMUT","123011","GIZI","Sarjana","60","","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132001","PETERNAKAN","Sarjana","78","79","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132002","MATEMATIKA","Sarjana","45","17","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132003","SISTEM INFORMASI","Sarjana","45","173","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132004","TEKNIK ELEKTRO","Sarjana","60","81","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132005","TEKNIK INDUSTRI","Sarjana","45","177","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132006","TEKNIK INFORMATIKA","Sarjana","53","344","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132007","PENDIDIKAN MATEMATIKA","Sarjana","55","59","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132008","PENDIDIKAN KIMIA","Sarjana","53","28","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132009","AGROTEKNOLOGI","Sarjana","90","150","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132010","GIZI","Sarjana","25","254","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132011","AKUNTANSI","Sarjana","135","239","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132012","ILMU ADMINISTRASI NEGARA","Sarjana","135","183","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132013","MANAJEMEN","Sarjana","135","331","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132014","PSIKOLOGI","Sarjana","78","504","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132015","ILMU HUKUM","Sarjana","83","192","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132020","PENDIDIKAN EKONOMI","Sarjana","70","68","Tidak Ada"
"132","UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM","PT KEAGAMAAN ISLAM NEGERI","SUMATERA","RIAU","132031","ILMU KOMUNIKASI","Sarjana","68","261","Tidak Ada"
